QuestionID,ParticipantID,Answer,Time,QuestionNo,QuestionID,CorrectAnswer,Hypothesis,ParticipantID,Age,Gender,Profession,Education
H1C2R20SB,293,Maria,23.255,6,H1C2R20SB,Maria,1,293,41,Male,Full-Time Employment,High School
H1C1R15ST,293,Paige,9.918,7,H1C1R15ST,Paige,1,293,41,Male,Full-Time Employment,High School
H1C1R5DT,293,$46,8.849,8,H1C1R5DT,46,1,293,41,Male,Full-Time Employment,High School
H1C2R5ST,293,Kenan,12.2,9,H1C2R5ST,Kenan,1,293,41,Male,Full-Time Employment,High School
H1C1R10SB,293,Nancy,12.67,10,H1C1R10SB,Nancy,1,293,41,Male,Full-Time Employment,High School
H1C2R15DT,293,$69,10.955,11,H1C2R15DT,69,1,293,41,Male,Full-Time Employment,High School
H1C4R10SB,293,Nillie,25.942,12,H1C4R10SB,Nillie,1,293,41,Male,Full-Time Employment,High School
H3D8T3,295,0.75,25.273,1,H3D8T3,0.75,3,295,41,Male,Full-Time Employment,High School
H3D16T3,295,0.5,12.45,2,H3D16T3,0.5,3,295,41,Male,Full-Time Employment,High School
H3D1B4,295,1.5,31.649,3,H3D1B4,1.5,3,295,41,Male,Full-Time Employment,High School
H3D2B4,295,0.75,21.107,4,H3D2B4,0.75,3,295,41,Male,Full-Time Employment,High School
H3D4T4,295,1.5,13.562,5,H3D4T4,1.5,3,295,41,Male,Full-Time Employment,High School
H3D4B3,295,0.5,22.345,6,H3D4B3,0.5,3,295,41,Male,Full-Time Employment,High School
H3D1T3,295,0.5,14.777,7,H3D1T3,0.5,3,295,41,Male,Full-Time Employment,High School
H3D2T3,295,3,31.443,8,H3D2T3,3,3,295,41,Male,Full-Time Employment,High School
H3D8B4,295,3,24.782,9,H3D8B4,3,3,295,41,Male,Full-Time Employment,High School
H3D0T3,295,0.5,13.234,10,H3D0T3,0.5,3,295,41,Male,Full-Time Employment,High School
H3D16B4,295,1.5,25.992,11,H3D16B4,1.5,3,295,41,Male,Full-Time Employment,High School
H3D0B4,295,3,12.659,12,H3D0B4,3,3,295,41,Male,Full-Time Employment,High School
H3D4T2,297,03:04,95.986,1,H3D4T2,0.75,3,297,33,Male,Full-Time Employment,Undergraduate
H3D1B,297,22:29,43.652,2,H3D1B,0.75,3,297,33,Male,Full-Time Employment,Undergraduate
H3D16T2,297,03:01,26.771,3,H3D16T2,3,3,297,33,Male,Full-Time Employment,Undergraduate
H3D0B,297,03:04,29.843,4,H3D0B,0.75,3,297,33,Male,Full-Time Employment,Undergraduate
H3D2T2,297,01:02,24.751,5,H3D2T2,0.5,3,297,33,Male,Full-Time Employment,Undergraduate
H3D4B,297,03:01,42.577,6,H3D4B,3,3,297,33,Male,Full-Time Employment,Undergraduate
H3D16B,297,03:04,48.961,7,H3D16B,0.75,3,297,33,Male,Full-Time Employment,Undergraduate
H3D8T2,297,03:02,39.405,8,H3D8T2,1.5,3,297,33,Male,Full-Time Employment,Undergraduate
H3D1T2,297,03:01,15.167,9,H3D1T2,3,3,297,33,Male,Full-Time Employment,Undergraduate
H3D0T2,297,03:02,24.75,10,H3D0T2,1.5,3,297,33,Male,Full-Time Employment,Undergraduate
H3D8B,297,01:02,44.162,11,H3D8B,0.5,3,297,33,Male,Full-Time Employment,Undergraduate
H3D2B,297,03:02,23.436,12,H3D2B,1.5,3,297,33,Male,Full-Time Employment,Undergraduate
H3D4B,300,50,95.743,1,H3D4B,3,3,300,56,Female,Full-Time Employment,Postgraduate
H3D2B,300,24,64.523,2,H3D2B,1.5,3,300,56,Female,Full-Time Employment,Postgraduate
H3D4T2,300,08:12,52.508,3,H3D4T2,0.75,3,300,56,Female,Full-Time Employment,Postgraduate
H3D0T2,300,08:12,36.426,4,H3D0T2,1.5,3,300,56,Female,Full-Time Employment,Postgraduate
H3D16B,300,02:03,60.948,5,H3D16B,0.75,3,300,56,Female,Full-Time Employment,Postgraduate
H3D16T2,300,01:03,32.442,6,H3D16T2,3,3,300,56,Female,Full-Time Employment,Postgraduate
H3D2T2,300,01:02,29.79,7,H3D2T2,0.5,3,300,56,Female,Full-Time Employment,Postgraduate
H3D1T2,300,03:01,50.552,8,H3D1T2,3,3,300,56,Female,Full-Time Employment,Postgraduate
H3D8T2,300,06:04,409.915,9,H3D8T2,1.5,3,300,56,Female,Full-Time Employment,Postgraduate
H3D0B,300,06:08,31.872,10,H3D0B,0.75,3,300,56,Female,Full-Time Employment,Postgraduate
H3D8B,300,11:23,72.539,11,H3D8B,0.5,3,300,56,Female,Full-Time Employment,Postgraduate
H3D1B,300,09:13,49.411,12,H3D1B,0.75,3,300,56,Female,Full-Time Employment,Postgraduate
H3D4T,301,07:03,116.149,1,H3D4T,3,3,301,43,Male,Full-Time Employment,Postgraduate
H3D16T,301,04:06,59.203,2,H3D16T,0.75,3,301,43,Male,Full-Time Employment,Postgraduate
H3D2B3,302,250,366.619,1,H3D2B3,3,3,302,43,Male,Full-Time Employment,Postgraduate
H3D0T4,302,300,27.408,2,H3D0T4,3,3,302,43,Male,Full-Time Employment,Postgraduate
H3D2T4,302,64,47.454,3,H3D2T4,0.75,3,302,43,Male,Full-Time Employment,Postgraduate
H3D0T3,303,0.5,36.216,1,H3D0T3,0.5,3,303,46,Female,Full-Time Employment,Other
H3D16B3,304,0.5,66.224,1,H3D16B3,0.5,3,304,35,Male,Full-Time Employment,Postgraduate
H3D0T4,304,10-Mar,79.773,2,H3D0T4,3,3,304,35,Male,Full-Time Employment,Postgraduate
H3D1T4,305,03:02,57.259,1,H3D1T4,1.5,3,305,66,Female,Full-Time Employment,Undergraduate
H3D16B3,305,02:01,59.969,2,H3D16B3,0.5,3,305,66,Female,Full-Time Employment,Undergraduate
H3D8B3,305,03:01,116.135,3,H3D8B3,0.75,3,305,66,Female,Full-Time Employment,Undergraduate
H3D4T3,305,01:02,31.54,4,H3D4T3,0.5,3,305,66,Female,Full-Time Employment,Undergraduate
H3D0B3,305,01:02,89.279,5,H3D0B3,0.5,3,305,66,Female,Full-Time Employment,Undergraduate
H3D2T4,305,03:04,77.772,6,H3D2T4,0.75,3,305,66,Female,Full-Time Employment,Undergraduate
H3D1B3,305,02:01,76.007,7,H3D1B3,0.5,3,305,66,Female,Full-Time Employment,Undergraduate
H3D16T4,305,03:02,168.356,8,H3D16T4,1.5,3,305,66,Female,Full-Time Employment,Undergraduate
H3D8T4,305,03:01,131.726,9,H3D8T4,3,3,305,66,Female,Full-Time Employment,Undergraduate
H3D2B3,305,03:01,105.442,10,H3D2B3,3,3,305,66,Female,Full-Time Employment,Undergraduate
H3D0T4,305,03:01,45.13,11,H3D0T4,3,3,305,66,Female,Full-Time Employment,Undergraduate
H3D4B4,305,16:11,158.634,12,H3D4B4,1.5,3,305,66,Female,Full-Time Employment,Undergraduate
H3D8T4,306,03:01,192.386,1,H3D8T4,3,3,306,35,Male,Full-Time Employment,Undergraduate
H3D2B3,306,03:01,77.921,2,H3D2B3,3,3,306,35,Male,Full-Time Employment,Undergraduate
H3D4B4,306,03:02,235.29,3,H3D4B4,1.5,3,306,35,Male,Full-Time Employment,Undergraduate
H3D4T,307,3,478.63,1,H3D4T,3,3,307,35,Male,Full-Time Employment,Undergraduate
H3D2T,307,1.5,56.31,2,H3D2T,1.5,3,307,35,Male,Full-Time Employment,Undergraduate
H3D16B2,307,3,83.091,3,H3D16B2,3,3,307,35,Male,Full-Time Employment,Undergraduate
H3D0T,307,0.75,28.868,4,H3D0T,0.75,3,307,35,Male,Full-Time Employment,Undergraduate
H3D1T,307,0.75,27.573,5,H3D1T,0.75,3,307,35,Male,Full-Time Employment,Undergraduate
H3D16T,307,0.75,18.254,6,H3D16T,0.75,3,307,35,Male,Full-Time Employment,Undergraduate
H3D4B2,307,0.98,49.645,7,H3D4B2,0.75,3,307,35,Male,Full-Time Employment,Undergraduate
H3D8T,307,0.5,22.151,8,H3D8T,0.5,3,307,35,Male,Full-Time Employment,Undergraduate
H3D2B2,307,1.13,166.212,9,H3D2B2,0.5,3,307,35,Male,Full-Time Employment,Undergraduate
H3D1B2,307,3,62.314,10,H3D1B2,3,3,307,35,Male,Full-Time Employment,Undergraduate
H3D0B2,307,1.5,50.836,11,H3D0B2,1.5,3,307,35,Male,Full-Time Employment,Undergraduate
H3D8B2,307,1.5,30.828,12,H3D8B2,1.5,3,307,35,Male,Full-Time Employment,Undergraduate
H3D0B4,308,3,309.893,1,H3D0B4,3,3,308,35,Male,Full-Time Employment,Undergraduate
H3D8B4,308,3,54.07,2,H3D8B4,3,3,308,35,Male,Full-Time Employment,Undergraduate
H3D1B4,308,1.5,38.174,3,H3D1B4,1.5,3,308,35,Male,Full-Time Employment,Undergraduate
H3D1T3,308,0.5,20.601,4,H3D1T3,0.5,3,308,35,Male,Full-Time Employment,Undergraduate
H3D0T3,308,0.5,47.424,5,H3D0T3,0.5,3,308,35,Male,Full-Time Employment,Undergraduate
H3D8T3,308,0.75,26.449,6,H3D8T3,0.75,3,308,35,Male,Full-Time Employment,Undergraduate
H3D4T4,308,1.5,21.302,7,H3D4T4,1.5,3,308,35,Male,Full-Time Employment,Undergraduate
H3D4B3,308,0.5,33.57,8,H3D4B3,0.5,3,308,35,Male,Full-Time Employment,Undergraduate
H3D16B4,308,1.5,76.801,9,H3D16B4,1.5,3,308,35,Male,Full-Time Employment,Undergraduate
H3D2T3,308,3,15.082,10,H3D2T3,3,3,308,35,Male,Full-Time Employment,Undergraduate
H3D16T3,308,0.5,19.193,11,H3D16T3,0.5,3,308,35,Male,Full-Time Employment,Undergraduate
H3D2B4,308,0.75,52.519,12,H3D2B4,0.75,3,308,35,Male,Full-Time Employment,Undergraduate
H1C2R10DB,309,80,13.742,1,H1C2R10DB,$79,1,309,31,Male,Full-Time Employment,PHD
H1C1R20DB,309,109,15.036,2,H1C1R20DB,108,1,309,31,Male,Full-Time Employment,PHD
H1C2R5ST,309,Kenan,9.761,3,H1C2R5ST,Kenan,1,309,31,Male,Full-Time Employment,PHD
H1C2R15DT,309,$69,10.197,4,H1C2R15DT,69,1,309,31,Male,Full-Time Employment,PHD
H1C1R10SB,309,Nancy,12.401,5,H1C1R10SB,Nancy,1,309,31,Male,Full-Time Employment,PHD
H1C4R5DT,309,$93,8.06,6,H1C4R5DT,93,1,309,31,Male,Full-Time Employment,PHD
H1C1R15ST,309,Paige,7.735,7,H1C1R15ST,Paige,1,309,31,Male,Full-Time Employment,PHD
H1C4R20DB,309,$75,15.843,8,H1C4R20DB,74,1,309,31,Male,Full-Time Employment,PHD
H1C4R10SB,309,Nillie,19.747,9,H1C4R10SB,Nillie,1,309,31,Male,Full-Time Employment,PHD
H1C2R20SB,309,Maria,11.497,10,H1C2R20SB,Maria,1,309,31,Male,Full-Time Employment,PHD
H1C4R15ST,309,Angus,10.132,11,H1C4R15ST,Angus,1,309,31,Male,Full-Time Employment,PHD
H1C1R5DT,309,$46,6.672,12,H1C1R5DT,46,1,309,31,Male,Full-Time Employment,PHD
H3D2B3,310,3,25.687,1,H3D2B3,3,3,310,40,Male,Full-Time Employment,Undergraduate
H3D0T4,310,3,13.978,2,H3D0T4,3,3,310,40,Male,Full-Time Employment,Undergraduate
H3D4T3,310,0.5,9.891,3,H3D4T3,0.5,3,310,40,Male,Full-Time Employment,Undergraduate
H3D0B3,310,0.5,13.052,4,H3D0B3,0.5,3,310,40,Male,Full-Time Employment,Undergraduate
H3D8T4,310,3,15.328,5,H3D8T4,3,3,310,40,Male,Full-Time Employment,Undergraduate
H3D1T4,310,1.5,14.411,6,H3D1T4,1.5,3,310,40,Male,Full-Time Employment,Undergraduate
H3D8B3,310,0.75,20.457,7,H3D8B3,0.75,3,310,40,Male,Full-Time Employment,Undergraduate
H3D4B4,310,1.25,30.085,8,H3D4B4,1.5,3,310,40,Male,Full-Time Employment,Undergraduate
H3D16T4,310,1.25,14.571,9,H3D16T4,1.5,3,310,40,Male,Full-Time Employment,Undergraduate
H3D16B3,310,0.5,13.27,10,H3D16B3,0.5,3,310,40,Male,Full-Time Employment,Undergraduate
H3D2T4,310,0.8,22.866,11,H3D2T4,0.75,3,310,40,Male,Full-Time Employment,Undergraduate
H3D1B3,310,0.5,17.751,12,H3D1B3,0.5,3,310,40,Male,Full-Time Employment,Undergraduate
H3D2T3,311,3,107.766,1,H3D2T3,3,3,311,39,Male,Full-Time Employment,Postgraduate
H3D8T3,311,0.75,35.03,2,H3D8T3,0.75,3,311,39,Male,Full-Time Employment,Postgraduate
H3D1B4,311,1.5,72.689,3,H3D1B4,1.5,3,311,39,Male,Full-Time Employment,Postgraduate
H1C2R10DB,312,$80,61.856,1,H1C2R10DB,$79,1,312,35,Female,Part-Time Employment,Undergraduate
H1C4R20DB,312,$75,36.976,2,H1C4R20DB,74,1,312,35,Female,Part-Time Employment,Undergraduate
H1C2R5ST,312,Kenan,20.321,3,H1C2R5ST,Kenan,1,312,35,Female,Part-Time Employment,Undergraduate
H1C4R5DT,312,$93,13.155,4,H1C4R5DT,93,1,312,35,Female,Part-Time Employment,Undergraduate
H1C2R15DT,312,$69,15.521,5,H1C2R15DT,69,1,312,35,Female,Part-Time Employment,Undergraduate
H1C4R15ST,312,Angus,16.833,6,H1C4R15ST,Angus,1,312,35,Female,Part-Time Employment,Undergraduate
H1C2R20SB,312,Kenan,27.733,7,H1C2R20SB,Maria,1,312,35,Female,Part-Time Employment,Undergraduate
H1C1R5DT,312,$46,10.039,8,H1C1R5DT,46,1,312,35,Female,Part-Time Employment,Undergraduate
H1C1R20DB,312,$108,22.642,9,H1C1R20DB,108,1,312,35,Female,Part-Time Employment,Undergraduate
H1C1R10SB,312,Nancy,13.81,10,H1C1R10SB,Nancy,1,312,35,Female,Part-Time Employment,Undergraduate
H1C4R10SB,312,Nillie,21.356,11,H1C4R10SB,Nillie,1,312,35,Female,Part-Time Employment,Undergraduate
H1C1R15ST,312,Paige,16.759,12,H1C1R15ST,Paige,1,312,35,Female,Part-Time Employment,Undergraduate
H3D8T4,313,3,26.306,1,H3D8T4,3,3,313,32,Male,Full-Time Employment,Undergraduate
H3D0B3,313,0.5,26.819,2,H3D0B3,0.5,3,313,32,Male,Full-Time Employment,Undergraduate
H3D1T4,313,1.5,36.775,3,H3D1T4,1.5,3,313,32,Male,Full-Time Employment,Undergraduate
H3D4T3,313,0.5,14.969,4,H3D4T3,0.5,3,313,32,Male,Full-Time Employment,Undergraduate
H3D8B3,313,0.6,53.702,5,H3D8B3,0.75,3,313,32,Male,Full-Time Employment,Undergraduate
H3D0T4,313,3,24.687,6,H3D0T4,3,3,313,32,Male,Full-Time Employment,Undergraduate
H3D1B3,313,0.5,32.912,7,H3D1B3,0.5,3,313,32,Male,Full-Time Employment,Undergraduate
H3D16B3,313,0.5,17.955,8,H3D16B3,0.5,3,313,32,Male,Full-Time Employment,Undergraduate
H3D4B4,313,1.5,26.628,9,H3D4B4,1.5,3,313,32,Male,Full-Time Employment,Undergraduate
H3D16T4,313,1.5,14.422,10,H3D16T4,1.5,3,313,32,Male,Full-Time Employment,Undergraduate
H3D2B3,313,3,22.453,11,H3D2B3,3,3,313,32,Male,Full-Time Employment,Undergraduate
H3D2T4,313,0.75,39.919,12,H3D2T4,0.75,3,313,32,Male,Full-Time Employment,Undergraduate
H1C1R20DT,314,108,6.887,1,H1C1R20DT,108,1,314,40,Male,Full-Time Employment,Undergraduate
H1C2R20ST,314,Maria,9.258,2,H1C2R20ST,Maria,1,314,40,Male,Full-Time Employment,Undergraduate
H1C4R20DT,314,74,12.648,3,H1C4R20DT,74,1,314,40,Male,Full-Time Employment,Undergraduate
H1C2R5SB,314,Kenan,17.923,4,H1C2R5SB,Kenan,1,314,40,Male,Full-Time Employment,Undergraduate
H1C4R15SB,314,Angus,24.323,5,H1C4R15SB,Angus,1,314,40,Male,Full-Time Employment,Undergraduate
H1C1R5DB,314,46,12.293,6,H1C1R5DB,46,1,314,40,Male,Full-Time Employment,Undergraduate
H1C1R15SB,314,Paige,9.838,7,H1C1R15SB,Paige,1,314,40,Male,Full-Time Employment,Undergraduate
H1C2R15DB,314,70,12.76,8,H1C2R15DB,69,1,314,40,Male,Full-Time Employment,Undergraduate
H1C2R10DT,314,79,8.96,9,H1C2R10DT,79,1,314,40,Male,Full-Time Employment,Undergraduate
H1C4R5DB,314,90,16.706,10,H1C4R5DB,93,1,314,40,Male,Full-Time Employment,Undergraduate
H1C4R10ST,314,Nillie,9.266,11,H1C4R10ST,Nillie,1,314,40,Male,Full-Time Employment,Undergraduate
H1C1R10ST,314,Nancy,19.897,12,H1C1R10ST,Nancy,1,314,40,Male,Full-Time Employment,Undergraduate
H3D1B2,315,Nancy makes twice as many sales,40.817,1,H3D1B2,3,3,315,45,Female,Full-Time Employment,Undergraduate
H3D2B2,316,0.5,87.671,1,H3D2B2,0.5,3,316,57,Male,Part-Time Employment,Undergraduate
H3D0B3,316,0.75,13.464,1,H3D0B3,0.5,3,316,57,Male,Part-Time Employment,Undergraduate
H3D16T4,316,1.5,53.844,2,H3D16T4,1.5,3,316,57,Male,Part-Time Employment,Undergraduate
H3D2B3,316,3.66,62.601,3,H3D2B3,3,3,316,57,Male,Part-Time Employment,Undergraduate
H3D4T3,316,0.5,23.188,4,H3D4T3,0.5,3,316,57,Male,Part-Time Employment,Undergraduate
H3D4B4,316,1.5,72.254,5,H3D4B4,1.5,3,316,57,Male,Part-Time Employment,Undergraduate
H3D2T4,316,0.75,24.484,6,H3D2T4,0.75,3,316,57,Male,Part-Time Employment,Undergraduate
H3D16B3,316,0.5,48.607,7,H3D16B3,0.5,3,316,57,Male,Part-Time Employment,Undergraduate
H3D8T4,316,3,50.257,8,H3D8T4,3,3,316,57,Male,Part-Time Employment,Undergraduate
H3D8B3,316,0.76,90.074,9,H3D8B3,0.75,3,316,57,Male,Part-Time Employment,Undergraduate
H3D0T4,316,3,26.258,10,H3D0T4,3,3,316,57,Male,Part-Time Employment,Undergraduate
H3D1B3,316,0.5,47.363,11,H3D1B3,0.5,3,316,57,Male,Part-Time Employment,Undergraduate
H3D1T4,316,1.5,31.388,12,H3D1T4,1.5,3,316,57,Male,Part-Time Employment,Undergraduate
H3D8B3,317,1.7,99.741,1,H3D8B3,0.75,3,317,54,Male,Full-Time Employment,Undergraduate
H3D4B4,317,1.45,73.645,2,H3D4B4,1.5,3,317,54,Male,Full-Time Employment,Undergraduate
H3D16T4,317,1.5,36.403,3,H3D16T4,1.5,3,317,54,Male,Full-Time Employment,Undergraduate
H3D1B3,317,0.48,97.658,6,H3D1B3,0.5,3,317,54,Male,Full-Time Employment,Undergraduate
H3D16B3,317,0.5,53.859,7,H3D16B3,0.5,3,317,54,Male,Full-Time Employment,Undergraduate
H3D2T4,317,0.75,28.445,8,H3D2T4,0.75,3,317,54,Male,Full-Time Employment,Undergraduate
H3D2B3,317,2.8,69.329,9,H3D2B3,3,3,317,54,Male,Full-Time Employment,Undergraduate
H3D4T3,317,0.5,27.363,10,H3D4T3,0.5,3,317,54,Male,Full-Time Employment,Undergraduate
H3D0T4,317,3,22.624,11,H3D0T4,3,3,317,54,Male,Full-Time Employment,Undergraduate
H3D0B3,317,0.53,71.129,12,H3D0B3,0.5,3,317,54,Male,Full-Time Employment,Undergraduate
H3D8B4,320,0.35,106.798,1,H3D8B4,3,3,320,43,Female,Part-Time Employment,Undergraduate
H3D0B4,320,0.33,270.677,2,H3D0B4,3,3,320,43,Female,Part-Time Employment,Undergraduate
H3D16B4,320,0.67,64.436,3,H3D16B4,1.5,3,320,43,Female,Part-Time Employment,Undergraduate
H3D0T3,320,0.5,45.697,4,H3D0T3,0.5,3,320,43,Female,Part-Time Employment,Undergraduate
H3D2T3,320,0.33,25.44,5,H3D2T3,3,3,320,43,Female,Part-Time Employment,Undergraduate
H3D8T3,320,0.75,27.66,6,H3D8T3,0.75,3,320,43,Female,Part-Time Employment,Undergraduate
H3D2B4,320,0.76,39.643,7,H3D2B4,0.75,3,320,43,Female,Part-Time Employment,Undergraduate
H3D1B4,320,0.66,38.861,8,H3D1B4,1.5,3,320,43,Female,Part-Time Employment,Undergraduate
H3D16T3,320,0.5,23.629,9,H3D16T3,0.5,3,320,43,Female,Part-Time Employment,Undergraduate
H3D1T3,320,0.5,32.679,10,H3D1T3,0.5,3,320,43,Female,Part-Time Employment,Undergraduate
H3D4T4,320,0.66,34.905,11,H3D4T4,1.5,3,320,43,Female,Part-Time Employment,Undergraduate
H3D4B3,320,0.52,39.335,12,H3D4B3,0.5,3,320,43,Female,Part-Time Employment,Undergraduate
H3D4B,321,60/25,63.055,1,H3D4B,3,3,321,70,Female,Part-Time Employment,Undergraduate
H3D8T2,321,24,32.803,2,H3D8T2,1.5,3,321,70,Female,Part-Time Employment,Undergraduate
H3D16B,321,48/62,38.247,3,H3D16B,0.75,3,321,70,Female,Part-Time Employment,Undergraduate
H3D1T2,321,69,59.245,4,H3D1T2,3,3,321,70,Female,Part-Time Employment,Undergraduate
H3D0B,321,60/80,38.548,5,H3D0B,0.75,3,321,70,Female,Part-Time Employment,Undergraduate
H3D1B,321,86/117,71.282,6,H3D1B,0.75,3,321,70,Female,Part-Time Employment,Undergraduate
H3D2B,321,72/48,34.802,7,H3D2B,1.5,3,321,70,Female,Part-Time Employment,Undergraduate
H3D0T2,321,48/32,23.587,8,H3D0T2,1.5,3,321,70,Female,Part-Time Employment,Undergraduate
H3D16T2,321,108/36,18.799,9,H3D16T2,3,3,321,70,Female,Part-Time Employment,Undergraduate
H3D2T2,321,40/80,16.073,10,H3D2T2,0.5,3,321,70,Female,Part-Time Employment,Undergraduate
H3D8B,321,58/112,31.04,11,H3D8B,0.5,3,321,70,Female,Part-Time Employment,Undergraduate
H3D4T2,321,78/104,18.267,12,H3D4T2,0.75,3,321,70,Female,Part-Time Employment,Undergraduate
H3D0T4,322,3,594.109,1,H3D0T4,3,3,322,46,Male,Full-Time Employment,Other
H3D0B3,322,0.5,54.904,2,H3D0B3,0.5,3,322,46,Male,Full-Time Employment,Other
H3D4T3,322,0.5,25.23,3,H3D4T3,0.5,3,322,46,Male,Full-Time Employment,Other
H3D2B3,322,3,81.289,4,H3D2B3,3,3,322,46,Male,Full-Time Employment,Other
H3D8B3,322,0.753,156.275,5,H3D8B3,0.75,3,322,46,Male,Full-Time Employment,Other
H3D8T4,322,3,26.777,6,H3D8T4,3,3,322,46,Male,Full-Time Employment,Other
H3D16B3,322,0.5,24.562,7,H3D16B3,0.5,3,322,46,Male,Full-Time Employment,Other
H3D2T4,322,0.75,20.331,8,H3D2T4,0.75,3,322,46,Male,Full-Time Employment,Other
H3D16T4,322,1.5,18.309,9,H3D16T4,1.5,3,322,46,Male,Full-Time Employment,Other
H3D1B3,322,0.5,24.761,10,H3D1B3,0.5,3,322,46,Male,Full-Time Employment,Other
H3D1T4,322,1.5,17.612,11,H3D1T4,1.5,3,322,46,Male,Full-Time Employment,Other
H3D4B4,322,1.5,33.159,12,H3D4B4,1.5,3,322,46,Male,Full-Time Employment,Other
H3D1T2,324,1.5,18.195,1,H3D1T2,3,3,324,28,Male,Full-Time Employment,Undergraduate
H3D4B,324,1.5,18.526,2,H3D4B,3,3,324,28,Male,Full-Time Employment,Undergraduate
H3D2B,324,0.25,30.085,3,H3D2B,1.5,3,324,28,Male,Full-Time Employment,Undergraduate
H3D2B4,325,03:02,69.218,1,H3D2B4,0.75,3,325,28,Male,Full-Time Employment,Undergraduate
H3D2T3,325,01:03,85.791,2,H3D2T3,3,3,325,28,Male,Full-Time Employment,Undergraduate
H3D1T3,325,01:02,11.205,3,H3D1T3,0.5,3,325,28,Male,Full-Time Employment,Undergraduate
H3D8B4,325,02:03,25.038,4,H3D8B4,3,3,325,28,Male,Full-Time Employment,Undergraduate
H3D4B3,325,03:04,5.897,5,H3D4B3,0.5,3,325,28,Male,Full-Time Employment,Undergraduate
H3D0T3,325,04:09,6.786,6,H3D0T3,0.5,3,325,28,Male,Full-Time Employment,Undergraduate
H3D0B4,325,05:04,8.075,7,H3D0B4,3,3,325,28,Male,Full-Time Employment,Undergraduate
H3D16T3,325,04:02,5.346,8,H3D16T3,0.5,3,325,28,Male,Full-Time Employment,Undergraduate
H3D8T3,325,02:07,5.619,9,H3D8T3,0.75,3,325,28,Male,Full-Time Employment,Undergraduate
H3D1B4,325,04:03,5.689,10,H3D1B4,1.5,3,325,28,Male,Full-Time Employment,Undergraduate
H3D16B4,325,02:07,5.291,11,H3D16B4,1.5,3,325,28,Male,Full-Time Employment,Undergraduate
H3D4T4,325,09:01,7.18,12,H3D4T4,1.5,3,325,28,Male,Full-Time Employment,Undergraduate
H3D4T4,327,03:02,123.523,1,H3D4T4,1.5,3,327,42,Male,Full-Time Employment,Undergraduate
H3D0T3,327,01:02,21.939,2,H3D0T3,0.5,3,327,42,Male,Full-Time Employment,Undergraduate
H3D4B3,327,01:02,44.544,3,H3D4B3,0.5,3,327,42,Male,Full-Time Employment,Undergraduate
H3D2B4,327,01:01.5,22.299,4,H3D2B4,0.75,3,327,42,Male,Full-Time Employment,Undergraduate
H3D1T3,327,01:02,13.033,5,H3D1T3,0.5,3,327,42,Male,Full-Time Employment,Undergraduate
H3D1B4,327,03:02,23.236,6,H3D1B4,1.5,3,327,42,Male,Full-Time Employment,Undergraduate
H3D16T3,327,0.5,14.868,7,H3D16T3,0.5,3,327,42,Male,Full-Time Employment,Undergraduate
H3D16B4,327,0.5,31.615,8,H3D16B4,1.5,3,327,42,Male,Full-Time Employment,Undergraduate
H3D8B4,327,02:01,34.163,9,H3D8B4,3,3,327,42,Male,Full-Time Employment,Undergraduate
H3D0B4,327,01:01,14.72,10,H3D0B4,3,3,327,42,Male,Full-Time Employment,Undergraduate
H3D2T3,327,03:01,17.224,11,H3D2T3,3,3,327,42,Male,Full-Time Employment,Undergraduate
H3D8T3,327,01:01.5,28.033,12,H3D8T3,0.75,3,327,42,Male,Full-Time Employment,Undergraduate
H3D4B3,328,80,72.177,1,H3D4B3,0.5,3,328,25,Male,Full-Time Employment,Undergraduate
H3D1T3,328,101,17.724,2,H3D1T3,0.5,3,328,25,Male,Full-Time Employment,Undergraduate
H3D2T3,328,87,36.978,3,H3D2T3,3,3,328,25,Male,Full-Time Employment,Undergraduate
H3D0B4,328,107,8.555,4,H3D0B4,3,3,328,25,Male,Full-Time Employment,Undergraduate
H3D16B3,329,50,18.251,1,H3D16B3,0.5,3,329,30,Female,Full-Time Employment,Undergraduate
H3D1T3,330,0.5,14.542,1,H3D1T3,0.5,3,330,30,Female,Full-Time Employment,Undergraduate
H3D1B4,330,200,21.232,2,H3D1B4,1.5,3,330,30,Female,Full-Time Employment,Undergraduate
H3D8T3,330,0.67,9.336,3,H3D8T3,0.75,3,330,30,Female,Full-Time Employment,Undergraduate
H3D16B4,330,135,11.449,4,H3D16B4,1.5,3,330,30,Female,Full-Time Employment,Undergraduate
H3D4T4,330,104,14.869,5,H3D4T4,1.5,3,330,30,Female,Full-Time Employment,Undergraduate
H3D2T3,330,305,7.872,6,H3D2T3,3,3,330,30,Female,Full-Time Employment,Undergraduate
H3D0B4,330,345,8.461,7,H3D0B4,3,3,330,30,Female,Full-Time Employment,Undergraduate
H3D2B4,330,0.7,10.884,8,H3D2B4,0.75,3,330,30,Female,Full-Time Employment,Undergraduate
H3D0T3,330,0.5,6.026,9,H3D0T3,0.5,3,330,30,Female,Full-Time Employment,Undergraduate
H3D16T3,330,0.5,4.186,10,H3D16T3,0.5,3,330,30,Female,Full-Time Employment,Undergraduate
H3D4B3,330,0.45,8.599,11,H3D4B3,0.5,3,330,30,Female,Full-Time Employment,Undergraduate
H3D8B4,330,205,6.8,12,H3D8B4,3,3,330,30,Female,Full-Time Employment,Undergraduate
H3D1B,333,88:116,43.076,1,H3D1B,0.75,3,333,28,Female,Full-Time Student,Undergraduate
